Ball count,CTE_pkg_sub_xy,CTE_solder_pkg,CTE_solder_sub_xy,"DieHlfDiagSz, mm",Packag Poisson ratio,"Package Plating (0:None, 1:Ni/Au, )",Solder CTE,Solder Poisson Ratio,Solder Specific Heat J/KgK,Solder Tensile Strength MPa,Solder Thermal conductivity W/mK,Solder Young Module,Solder density,Solder melting temp.,Substrate Poisson ratio,Substrate Thermal Conductivity x-y-direction W/mK,"Substrate thickness, mm","Substratre Plating (0:None, 1:Ni/Au, )","Tmax, °C",Tmean_C,Tmin_C,b_Ag (Wt. % Ag comp. in ball alloy),b_Cu (Wt. % Cu comp. in ball alloy),creep_index,creep_ratio,cycle_mode,fatigue_index,freq_cycle_per_hour,frequency_min_per_cycle,geom_strain_index,p_Ag (Wt. % Ag comp. in paste alloy),p_Cu (Wt. % Cu comp. in paste alloy),pkg_die_ratio,relative_pitch,substrate_thermal_diffusivity_xy,"ΔT, °C",log_life,mean life (cycle)
60.0,-6.3,13.0,6.699999999999999,6.403124237,0.23,2.0,20.7,0.307,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.3,2.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-3528.359208258149,3.9,0.6,1.219755882778777,0.1024294908303401,0.0005784892387779,165.0,8.35819745992578,4264.0
60.0,-6.3,13.0,6.699999999999999,6.403124237,0.23,2.0,20.7,0.307,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.3,2.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-3528.359208258149,3.9,0.6,1.219755882778777,0.1024294908303401,0.0005784892387779,165.0,8.395477432732141,4426.0
60.0,-6.3,13.0,6.699999999999999,6.403124237,0.23,2.0,20.7,0.307,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.3,2.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-3528.359208258149,3.9,0.6,1.219755882778777,0.1024294908303401,0.0005784892387779,165.0,8.249836485425702,3826.0
60.0,-6.3,13.0,6.699999999999999,6.403124237,0.23,2.0,20.7,0.307,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.3,2.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-3528.359208258149,3.9,0.6,1.219755882778777,0.1024294908303401,0.0005784892387779,165.0,8.20166019080868,3646.0
60.0,-6.3,13.0,6.699999999999999,6.403124237,0.23,2.0,20.7,0.307,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.3,2.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-2138.399520156454,3.9,0.6,1.219755882778777,0.1024294908303401,0.0005784892387779,100.0,9.740850969058572,16997.0
60.0,-6.3,13.0,6.699999999999999,6.403124237,0.23,2.0,20.7,0.307,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.3,2.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-2138.399520156454,3.9,0.6,1.219755882778777,0.1024294908303401,0.0005784892387779,100.0,9.416459832284596,12288.0
60.0,-6.3,13.0,6.699999999999999,6.403124237,0.23,2.0,20.7,0.307,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.3,2.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-2138.399520156454,3.9,0.6,1.219755882778777,0.1024294908303401,0.0005784892387779,100.0,9.45634070543332,12788.0
60.0,-6.3,13.0,6.699999999999999,6.403124237,0.23,2.0,20.7,0.307,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.3,2.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-2138.399520156454,3.9,0.6,1.219755882778777,0.1024294908303401,0.0005784892387779,100.0,9.355997944398544,11567.0
484.0,-6.3,14.3,8.0,14.8492424,0.23,1.0,22.0,0.34,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,0.1,0.0006657789735745,1,150.0999962500001,,,-5471.76657750953,3.8,0.7,1.3809522881145582,0.0619327978280645,0.0005784892387779,100.0,7.1891677384203225,1324.0
484.0,-6.3,14.3,8.0,14.8492424,0.23,1.0,22.0,0.34,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,0.1,0.0006657789735745,1,150.0999962500001,,,-5471.76657750953,3.8,0.7,1.3809522881145582,0.0619327978280645,0.0005784892387779,100.0,6.86171134048073,954.0
484.0,-6.3,14.3,8.0,14.8492424,0.23,1.0,22.0,0.34,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,0.1,0.0006657789735745,1,150.0999962500001,,,-5471.76657750953,3.8,0.7,1.3809522881145582,0.0619327978280645,0.0005784892387779,100.0,6.785587645007929,884.0
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006657789735745,1,150.0999962500001,,,-5471.76657750953,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,100.0,7.015712420487229,1113.0
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006657789735745,1,150.0999962500001,,,-5471.76657750953,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,100.0,6.594413459749778,730.0
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006657789735745,1,150.0999962500001,,,-5471.76657750953,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,100.0,6.655440350367647,776.0
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,7.25063551189868,1408.0
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,7.060476365999801,1164.0
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.920671504248683,1012.0
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.890609120147166,982.0
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,6.122492809514386,455.0
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,5.973809611869261,392.0
680.0,-11.38,19.88,8.5,9.192388155,0.22,0.0,22.5,0.35,236.0,52.4,62.0,40.1,7.4,491.15,0.19,0.8,0.61,0.0,100.0,50.0,0.0,4.0,0.5,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-46095.02961198036,0.0,0.0,2.6923073993814186,0.040406100151932,0.0003809523807709,100.0,8.170468578330674,3534.0
680.0,-11.38,19.88,8.5,9.192388155,0.22,0.0,22.5,0.35,236.0,52.4,62.0,40.1,7.4,491.15,0.19,0.8,0.61,0.0,100.0,50.0,0.0,4.0,0.5,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-46095.02961198036,0.0,0.0,2.6923073993814186,0.040406100151932,0.0003809523807709,100.0,8.044947049617722,3117.0
680.0,-11.38,19.88,8.5,9.192388155,0.22,0.0,22.5,0.35,236.0,52.4,62.0,40.1,7.4,491.15,0.19,0.8,0.61,0.0,125.0,42.5,-40.0,4.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-76056.7988597676,0.0,0.0,2.6923073993814186,0.040406100151932,0.0003809523807709,165.0,7.329749689041511,1524.0
680.0,-11.38,19.88,8.5,9.192388155,0.22,0.0,22.5,0.35,236.0,52.4,62.0,40.1,7.4,491.15,0.19,0.8,0.61,0.0,100.0,50.0,0.0,4.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-46095.02961198036,0.0,0.0,2.6923073993814186,0.040406100151932,0.0003809523807709,100.0,8.583916823459145,5344.0
676.0,-6.3,14.8,8.5,12.02081528,0.23,1.0,22.5,0.35,236.0,52.4,62.0,40.1,7.4,491.15,0.16,0.8,1.8,0.0,100.0,50.0,0.0,4.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-6678.448832148806,0.0,0.0,1.5882351618470951,0.0523782773499962,0.0005784892387779,100.0,8.6652683094816,5797.0
676.0,-6.3,14.8,8.5,12.02081528,0.23,1.0,22.5,0.35,236.0,52.4,62.0,40.1,7.4,491.15,0.16,0.8,1.8,0.0,100.0,50.0,0.0,4.0,0.5,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-6678.448832148806,0.0,0.0,1.5882351618470951,0.0523782773499962,0.0005784892387779,100.0,8.361941906144946,4280.0
676.0,-6.3,13.2,6.899999999999999,12.02081528,0.23,1.0,20.9,0.38,230.0,45.2,62.0,37.0,7.3,490.15,0.16,0.8,1.8,0.0,100.0,50.0,0.0,1.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-6678.448832148806,0.0,0.0,1.5882351618470951,0.0523782773499962,0.0005784892387779,100.0,8.24800570160062,3819.0
676.0,-6.3,13.0,6.699999999999999,12.02081528,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,1.8,0.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-6678.448832148806,0.0,0.0,1.5882351618470951,0.0523782773499962,0.0005784892387779,100.0,8.761550139129644,6383.0
676.0,-6.3,22.3,16.0,12.02081528,0.23,1.0,30.0,0.36,234.0,39.0,62.8,44.1,7.4,494.15,0.16,0.8,1.8,0.0,100.0,50.0,0.0,3.5,0.0,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-6678.448832148806,0.0,0.0,1.5882351618470951,0.0523782773499962,0.0005784892387779,100.0,8.689801056022553,5941.0
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.967909201801884,1061.0
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,62.5,25.0,3.0,0.5,112.09999720000006,0.4989429153282483,0,112.57499718750007,1.4999999625000011,40.0,-3762.472065360528,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,75.0,7.4205789054108,1669.0
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-3762.472065360528,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,75.0,7.892452043520352,2676.0
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.760414691083428,862.0
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,62.5,25.0,3.0,0.5,112.09999720000006,0.4989429153282483,0,112.57499718750007,1.4999999625000011,40.0,-2799.5824889357687,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,75.0,7.009408932708637,1106.0
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-2799.5824889357687,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,75.0,7.622663951323595,2043.0
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.974478911025045,1068.0
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.90875477931522,1000.0
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.659293919683638,779.0
