"Pitch, mm","PkgHlfDiagSz, mm","DieHlfDiagSz, mm","ΔT, °C","t (Ramp up and hot dwell time), min","Tmax, °C","Substrate thickness, mm",Ball count,"Package CTE, ppm/°C",Package Specific Heat J/KgK,Package Thermal conductivity W/mK,"Package melting temp., K",Packag Poisson ratio,"Package Young Module, GPa","Package density, g/cm3","Package Plating (0:None, 1:Ni/Au, )",b_Ag (Wt. % Ag comp. in ball alloy),p_Ag (Wt. % Ag comp. in paste alloy),b_Cu (Wt. % Cu comp. in ball alloy),p_Cu (Wt. % Cu comp. in paste alloy),Solder CTE,Solder Specific Heat J/KgK,Solder Thermal conductivity W/mK,Solder melting temp.,Solder Poisson Ratio,Solder Young Module,Solder density,Solder Tensile Strength MPa,Substrate CTE x-y-direction,Substrate CTE z-direction,Substrate Specific Heat J/KgK,Substrate Thermal Conductivity x-y-direction W/mK,Substrate Thermal Conductivity z-direction W/mK,Substrate melting temp.,Substrate Poisson ratio,Substrate Young Module,Substrate density,"Substratre Plating (0:None, 1:Ni/Au, )",mean life (cycle),cycle_mode,frequency_min_per_cycle,log_life,Tmin_C,Tmean_C,period_min_per_cycle,freq_cycle_per_hour,hot_duty_ratio,creep_index,fatigue_index,creep_ratio,fatigue_ratio,CTE_pkg_sub_xy,CTE_solder_sub_xy,CTE_solder_pkg,geom_strain_index,pkg_die_ratio,relative_pitch,solder_thermal_diffusivity,substrate_thermal_diffusivity_xy,solder_effective_E,substrate_effective_E,package_effective_E
1.27,22.627417,,165.0,21.0,125.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,392.0,0,42.0,5.973809611869261,-40.0,42.5,42.0,1.428571394557824,0.49999998809523843,62.6249985119048,235.87928010204095,0.20979598213096787,0.7902040145189964,-6.3,8.0,14.3,-9962.388806226178,,0.056126598271177025,0.03263857075547493,0.0005784892387779493,48.546953222845325,29.248738455728184,380.1072958427876
1.0,24.74873734,9.192388155,100.0,40.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3534.0,0,80.0,8.170468578330674,0.0,50.0,80.0,0.7499999906250001,0.4999999937500001,50.099999375,75.09999906250002,0.40015974121477516,0.5998402507980043,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,70.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3117.0,0,140.0,8.044947049617722,0.0,50.0,140.0,0.4285714255102041,0.49999999642857146,50.09999964285714,42.95714255102041,0.5383788704804484,0.4616211187734663,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,165.0,30.0,125.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,1524.0,0,60.0,7.3297496890415115,-40.0,42.5,60.0,0.9999999833333336,0.4999999916666668,62.62499895833334,165.16499725000006,0.27492427115251,0.7250757244574816,-11.379999999999999,8.5,19.88,-76056.7988597676,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,24.74873734,9.192388155,100.0,20.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,5344.0,0,40.0,8.583916823459145,0.0,50.0,40.0,1.4999999625000011,0.49999998750000035,50.09999875000003,150.0999962500001,0.250249749005989,0.749750245999006,-11.379999999999999,8.5,19.88,-46095.02961198036,2.6923073993814186,0.04040610015193202,0.03550160327788501,0.0003809523807709751,45.69795362056567,29.048626363080857,167.08683576414904
1.0,19.09188309,12.02081528,100.0,20.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,5797.0,0,40.0,8.6652683094816,0.0,50.0,40.0,1.4999999625000011,0.49999998750000035,50.09999875000003,150.0999962500001,0.250249749005989,0.749750245999006,-6.3,8.5,14.8,-6678.448832148806,1.5882351618470953,0.052378277349996206,0.03550160327788501,0.0005784892387779493,45.69795362056567,29.248738455728184,380.1072958427876
1.0,19.09188309,12.02081528,100.0,70.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4280.0,0,100.0,8.361941906144946,0.0,50.0,100.0,0.599999994,0.699999993,70.09999930000001,60.0999994,0.5384024536215111,0.4615975386979974,-6.3,8.5,14.8,-6678.448832148806,1.5882351618470953,0.052378277349996206,0.03550160327788501,0.0005784892387779493,45.69795362056567,29.248738455728184,380.1072958427876
1.0,19.09188309,12.02081528,100.0,20.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,1.0,0.0,0.5,0.0,20.9,230.0,62.0,490.15,0.38,37.0,7.3,45.2,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3819.0,0,40.0,8.24800570160062,0.0,50.0,40.0,1.4999999625000011,0.49999998750000035,50.09999875000003,150.0999962500001,0.250249749005989,0.749750245999006,-6.3,6.899999999999999,13.2,-6678.448832148806,1.5882351618470953,0.052378277349996206,0.036926742086404556,0.0005784892387779493,43.244456236025904,29.248738455728184,380.1072958427876
1.0,19.09188309,12.02081528,100.0,20.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,0.0,0.5,0.0,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,6383.0,0,40.0,8.761550139129644,0.0,50.0,40.0,1.4999999625000011,0.49999998750000035,50.09999875000003,150.0999962500001,0.250249749005989,0.749750245999006,-6.3,6.699999999999999,13.0,-6678.448832148806,1.5882351618470953,0.052378277349996206,0.03392130255818012,0.0005784892387779493,47.794062736600715,29.248738455728184,380.1072958427876
1.0,19.09188309,12.02081528,100.0,20.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.5,0.0,0.0,0.0,30.0,234.0,62.8,494.15,0.36,44.1,7.4,39.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,5941.0,0,40.0,8.689801056022553,0.0,50.0,40.0,1.4999999625000011,0.49999998750000035,50.09999875000003,150.0999962500001,0.250249749005989,0.749750245999006,-6.3,16.0,22.3,-6678.448832148806,1.5882351618470953,0.052378277349996206,0.036267036246092024,0.0005784892387779493,50.6663020837522,29.248738455728184,380.1072958427876
1.0,23.33720206,7.399913851,100.0,47.3,100.0,2.3622,960.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,7.7,7.7,779.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1061.0,0,40.0,6.967909201801884,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-5.08,13.0,18.08,-5016.629420480704,3.1537122426275332,0.042850036374496026,0.033875338733602385,1.1879972676058925e-05,47.794062736600715,380.1072958427876,167.08683576414904
1.0,23.33720206,7.399913851,75.0,44.8,100.0,2.3622,960.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,7.7,7.7,779.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1669.0,0,40.0,7.4205789054108005,25.0,62.5,40.0,1.4999999625000011,1.1199999720000007,112.09999720000006,112.57499718750007,0.4989429153282483,0.5010570802208781,-5.08,13.0,18.08,-3762.472065360528,3.1537122426275332,0.042850036374496026,0.033875338733602385,1.1879972676058925e-05,47.794062736600715,380.1072958427876,167.08683576414904
1.0,23.33720206,7.399913851,75.0,44.8,75.0,2.3622,960.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,7.7,7.7,779.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2676.0,0,40.0,7.892452043520352,0.0,37.5,40.0,1.4999999625000011,1.1199999720000007,84.07499790000004,112.57499718750007,0.4275362297113425,0.5724637652034807,-5.08,13.0,18.08,-3762.472065360528,3.1537122426275332,0.042850036374496026,0.033875338733602385,1.1879972676058925e-05,47.794062736600715,380.1072958427876,167.08683576414904
1.0,23.33720206,7.399913851,100.0,47.3,100.0,3.175,960.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,7.7,7.7,779.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,862.0,0,40.0,6.760414691083428,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-5.08,13.0,18.08,-3732.776651914358,3.1537122426275332,0.042850036374496026,0.033875338733602385,1.1879972676058925e-05,47.794062736600715,380.1072958427876,167.08683576414904
1.0,23.33720206,7.399913851,75.0,44.8,100.0,3.175,960.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,7.7,7.7,779.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1106.0,0,40.0,7.009408932708637,25.0,62.5,40.0,1.4999999625000011,1.1199999720000007,112.09999720000006,112.57499718750007,0.4989429153282483,0.5010570802208781,-5.08,13.0,18.08,-2799.5824889357687,3.1537122426275332,0.042850036374496026,0.033875338733602385,1.1879972676058925e-05,47.794062736600715,380.1072958427876,167.08683576414904
1.0,23.33720206,7.399913851,75.0,44.8,75.0,3.175,960.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,7.7,7.7,779.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2043.0,0,40.0,7.622663951323595,0.0,37.5,40.0,1.4999999625000011,1.1199999720000007,84.07499790000004,112.57499718750007,0.4275362297113425,0.5724637652034807,-5.08,13.0,18.08,-2799.5824889357687,3.1537122426275332,0.042850036374496026,0.033875338733602385,1.1879972676058925e-05,47.794062736600715,380.1072958427876,167.08683576414904
1.0,23.33720206,7.399913851,100.0,38.65,100.0,3.175,960.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,7.7,7.7,779.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1068.0,0,30.0,6.974478911025045,0.0,50.0,30.0,1.9999999333333356,1.2883332903888902,128.933329038889,200.09999333333357,0.3918549273899281,0.608145069570866,-5.08,13.0,18.08,-3732.776651914358,3.1537122426275332,0.042850036374496026,0.033875338733602385,1.1879972676058925e-05,47.794062736600715,380.1072958427876,167.08683576414904
1.0,23.33720206,7.399913851,100.0,79.6,100.0,3.175,960.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,7.7,7.7,779.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1000.0,0,50.0,6.90875477931522,0.0,50.0,50.0,1.1999999760000006,1.5919999681600006,159.29999681600003,120.09999760000005,0.5701503200771978,0.42984967634370413,-5.08,13.0,18.08,-3732.776651914358,3.1537122426275332,0.042850036374496026,0.033875338733602385,1.1879972676058925e-05,47.794062736600715,380.1072958427876,167.08683576414904
1.0,23.33720206,7.399913851,100.0,47.3,100.0,3.175,960.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,7.7,7.7,779.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,779.0,0,80.0,6.659293919683638,0.0,50.0,80.0,0.7499999906250001,0.591249992609375,59.22499926093751,75.09999906250002,0.44090824164704623,0.5590917509083233,-5.08,13.0,18.08,-3732.776651914358,3.1537122426275332,0.042850036374496026,0.033875338733602385,1.1879972676058925e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,47.3,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,4186.0,0,40.0,8.339739766019143,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,75.0,44.8,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,7044.0,0,40.0,8.86007342433278,25.0,62.5,40.0,1.4999999625000011,1.1199999720000007,112.09999720000006,112.57499718750007,0.4989429153282483,0.5010570802208781,-17.38,0.6999999999999993,18.08,-6240.444748540115,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,75.0,44.8,75.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,7226.0,0,40.0,8.88557929128298,0.0,37.5,40.0,1.4999999625000011,1.1199999720000007,84.07499790000004,112.57499718750007,0.4275362297113425,0.5724637652034807,-17.38,0.6999999999999993,18.08,-6240.444748540115,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,47.3,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1056.0,0,40.0,6.963189985870238,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,75.0,44.8,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2523.0,0,40.0,7.8336002236611035,25.0,62.5,40.0,1.4999999625000011,1.1199999720000007,112.09999720000006,112.57499718750007,0.4989429153282483,0.5010570802208781,-17.38,0.6999999999999993,18.08,-4643.3939010547865,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,75.0,44.8,75.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3488.0,0,40.0,8.157370441186774,0.0,37.5,40.0,1.4999999625000011,1.1199999720000007,84.07499790000004,112.57499718750007,0.4275362297113425,0.5724637652034807,-17.38,0.6999999999999993,18.08,-4643.3939010547865,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,38.65,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1874.0,0,30.0,7.536363938404511,0.0,50.0,30.0,1.9999999333333356,1.2883332903888902,128.933329038889,200.09999333333357,0.3918549273899281,0.608145069570866,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,79.6,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1760.0,0,50.0,7.473637108496206,0.0,50.0,50.0,1.1999999760000006,1.5919999681600006,159.29999681600003,120.09999760000005,0.5701503200771978,0.42984967634370413,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,47.3,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1684.0,0,80.0,7.429520842786462,0.0,50.0,80.0,0.7499999906250001,0.591249992609375,59.22499926093751,75.09999906250002,0.44090824164704623,0.5590917509083233,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,6.363961031,4.949747468,100.0,47.3,100.0,3.175,191.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1417.0,0,40.0,7.257002707092073,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-17.38,0.6999999999999993,18.08,-3482.5454256542826,1.285714026105134,0.1257078524515163,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,6.363961031,4.949747468,75.0,44.8,100.0,3.175,191.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2574.0,0,40.0,7.853604813097836,25.0,62.5,40.0,1.4999999625000011,1.1199999720000007,112.09999720000006,112.57499718750007,0.4989429153282483,0.5010570802208781,-17.38,0.6999999999999993,18.08,-2611.9090692407117,1.285714026105134,0.1257078524515163,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,6.363961031,4.949747468,75.0,44.8,75.0,3.175,191.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3580.0,0,40.0,8.183397369998433,0.0,37.5,40.0,1.4999999625000011,1.1199999720000007,84.07499790000004,112.57499718750007,0.4275362297113425,0.5724637652034807,-17.38,0.6999999999999993,18.08,-2611.9090692407117,1.285714026105134,0.1257078524515163,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,6.363961031,4.949747468,100.0,38.65,100.0,3.175,191.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1520.0,0,30.0,7.327123292259293,0.0,50.0,30.0,1.9999999333333356,1.2883332903888902,128.933329038889,200.09999333333357,0.3918549273899281,0.608145069570866,-17.38,0.6999999999999993,18.08,-3482.5454256542826,1.285714026105134,0.1257078524515163,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,6.363961031,4.949747468,100.0,79.6,100.0,3.175,191.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1489.0,0,50.0,7.306531398939504,0.0,50.0,50.0,1.1999999760000006,1.5919999681600006,159.29999681600003,120.09999760000005,0.5701503200771978,0.42984967634370413,-17.38,0.6999999999999993,18.08,-3482.5454256542826,1.285714026105134,0.1257078524515163,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,6.363961031,4.949747468,100.0,47.3,100.0,3.175,191.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1130.0,0,80.0,7.03085747611612,0.0,50.0,80.0,0.7499999906250001,0.591249992609375,59.22499926093751,75.09999906250002,0.44090824164704623,0.5590917509083233,-17.38,0.6999999999999993,18.08,-3482.5454256542826,1.285714026105134,0.1257078524515163,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.5,6.363961031,2.828427125,100.0,47.3,100.0,3.175,191.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1963.0,0,40.0,7.582738488914411,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-17.38,0.6999999999999993,18.08,-3482.5454256542826,2.249999204416764,0.07856740778219769,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.5,6.363961031,2.828427125,75.0,44.8,100.0,3.175,191.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3285.0,0,40.0,8.097426298597213,25.0,62.5,40.0,1.4999999625000011,1.1199999720000007,112.09999720000006,112.57499718750007,0.4989429153282483,0.5010570802208781,-17.38,0.6999999999999993,18.08,-2611.9090692407117,2.249999204416764,0.07856740778219769,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.5,6.363961031,2.828427125,75.0,44.8,75.0,3.175,191.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,5507.0,0,40.0,8.613956859848544,0.0,37.5,40.0,1.4999999625000011,1.1199999720000007,84.07499790000004,112.57499718750007,0.4275362297113425,0.5724637652034807,-17.38,0.6999999999999993,18.08,-2611.9090692407117,2.249999204416764,0.07856740778219769,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
